RMSE,fit_method
0.00393714395205774,eBOSC
0.000906892332251743,eBOSC
0.0230319687448827,eBOSC
0.0287232219811034,eBOSC
0.0209342180861038,eBOSC
0.00424693782625338,eBOSC
0.0131725563197887,eBOSC
0.021994390414458,eBOSC
0.0327603796692513,eBOSC
0.0102809501584086,eBOSC
0.0521750215160298,eBOSC
0.00438230301790581,eBOSC
0.000235737192354578,eBOSC
0.0131329608749832,eBOSC
0.0559974249886337,eBOSC
0.0113934668760979,eBOSC
0.0286820528288512,eBOSC
0.00210278918321346,eBOSC
0.0519529554119398,eBOSC
0.104381382545803,eBOSC
0.0652713405627694,eBOSC
0.00271497126968466,eBOSC
0.0569134827330904,eBOSC
0.0189516466006518,eBOSC
0.0551365126847241,eBOSC
0.0749132094037298,eBOSC
0.0353757950009331,fBOSC
0.0200611487062854,fBOSC
0.06972717143906,fBOSC
0.0560686011317247,fBOSC
0.0610609630887826,fBOSC
0.00929773975354225,fBOSC
0.0659820792922232,fBOSC
0.0760326620032551,fBOSC
0.00540670906254742,fBOSC
0.0172776836001515,fBOSC
0.0877766030415782,fBOSC
0.00498648841308926,fBOSC
0.00307012511469579,fBOSC
0.0259819421320393,fBOSC
0.0233298053972564,fBOSC
0.000216425597610802,fBOSC
0.00868006547840167,fBOSC
0.0131780821291767,fBOSC
0.0165599294899917,fBOSC
0.0522975231421441,fBOSC
0.0420020778270237,fBOSC
0.0411851257616383,fBOSC
0.0527152116357885,fBOSC
0.134054239271055,fBOSC
0.106721324694799,fBOSC
0.0249708356919674,fBOSC
0.029395196366448,fBOSC
0.0250622781105551,fBOSC
0.0183771201404108,fBOSC
0.0107232735211464,fBOSC
0.016460928310502,fBOSC
0.144936264925362,fBOSC
0.0851213037216505,fBOSC
0.0567695230126379,fBOSC
0.0376966905426471,fBOSC
0.0549984592234173,fBOSC
0.0807476539090745,fBOSC
0.157611972015825,fBOSC
0.0827682100352377,fBOSC
0.0258475010978982,fBOSC
0.0473357043941886,fBOSC
0.122175920635922,fBOSC
0.0482255447308712,fBOSC
0.0443615112200462,fBOSC
0.0027247254964179,fBOSC
0.00422046797588476,fBOSC
0.0207431642123591,fBOSC
0.065683012480941,fBOSC
0.0509141621676994,fBOSC
0.00213337565595137,fBOSC
0.00608127712622241,fBOSC
0.0889888689544315,fBOSC
0.0560330825045641,fBOSC
0.0945891010500724,fBOSC
0.0669572353084376,fBOSC
0.0527061681797773,fBOSC
0.00696781280347681,fBOSC
0.00151843532647326,fBOSC
0.0500709176093809,fBOSC
0.0736242709665767,fBOSC
0.0532521758225556,fBOSC
0.0413683505883189,fBOSC
0.0609180410904085,fBOSC
0.00987741034292415,fBOSC
0.0330843480770809,fBOSC
0.0786044545162181,fBOSC
0.0220646276853688,fBOSC
0.0248487791125587,fBOSC
0.168926811835301,fBOSC
0.0285278398795005,fBOSC
0.0180272381650371,fBOSC
0.0654525458584585,fBOSC
0.00277716490743398,fBOSC
0.0269166981301754,fBOSC
0.0736086738127495,fBOSC
0.0164651273610012,fBOSC
0.0509363179954224,fBOSC
0.0434457428088186,fBOSC
0.0506379844571435,fBOSC
0.0633238124649827,fBOSC
0.00667759638312592,fBOSC
0.0787173240051953,fBOSC
0.0609827841657528,fBOSC
0.059665238636675,fBOSC
0.0692090258059937,fBOSC
0.0544286965334832,fBOSC
0.0117762274417723,fBOSC
0.135207571300451,fBOSC
0.0289547979514284,fBOSC
0.0117151349765527,fBOSC
0.101162428481244,fBOSC
0.0477289766674615,fBOSC
0.00594539679125845,fBOSC
0.0126604092099326,fBOSC
0.0383240493621286,fBOSC
0.0320806124400409,fBOSC
0.0406094997074749,fBOSC
0.0316162085338075,fBOSC
0.0064445936119686,fBOSC
0.078328740537655,fBOSC
0.0011405567302322,fBOSC
0.000699542939381767,fBOSC
0.0101355598379331,fBOSC
0.100789199950098,fBOSC
0.0728885238357346,fBOSC
0.0214978056728152,fBOSC
0.0316598426061812,fBOSC
0.094409963903333,fBOSC
0.011578081409866,fBOSC
0.016998804949407,fBOSC
0.0432483256843973,fBOSC
0.030566162377974,fBOSC
0.0125227144286809,fBOSC
0.0190204751428482,fBOSC
0.080787074958783,fBOSC
0.0271188166228734,fBOSC
0.0555768506927134,fBOSC
0.026844231034334,fBOSC
0.0558764646139511,fBOSC
0.0703899645858548,fBOSC
0.0321213277839746,fBOSC
0.0966861649568202,fBOSC
0.0083158585788805,fBOSC
0.0587705535059374,fBOSC
0.0453603816971963,fBOSC
0.0521446996945696,fBOSC
0.00480179613692862,fBOSC
0.0454260203831195,fBOSC
0.0237667954366368,fBOSC
0.0854928163590301,fBOSC
0.0280855440901715,fBOSC
0.201679504952866,fBOSC
0.0840239395158753,fBOSC
0.00664117929265513,fBOSC
0.0781613218934408,fBOSC
0.0681097330793877,fBOSC
0.0629804459405393,fBOSC
0.158836257056968,fBOSC
0.0349699488638845,fBOSC
0.00363696294014178,fBOSC
0.074648967385009,fBOSC
0.00153038115907886,fBOSC
0.00742135628347869,fBOSC
0.0612148771157945,fBOSC
0.041465948135495,fBOSC
0.017265364386748,fBOSC
0.0438631818864923,fBOSC
0.0672630592429441,fBOSC
0.0401330221657871,fBOSC
0.0482201095084523,fBOSC
0.0471503092669949,fBOSC
0.062641414287177,fBOSC
0.0405911658450276,fBOSC
0.0312987303798261,fBOSC
0.00982081588558315,fBOSC
0.0436790590968555,fBOSC
0.00265030621131035,fBOSC
0.0501557002286684,fBOSC
0.0186019430821196,fBOSC
0.0510087013097372,fBOSC
0.134852816141392,fBOSC
0.0311216727008007,fBOSC
0.0196382431633713,fBOSC
0.00611222209758199,fBOSC
0.0537948135657004,fBOSC
0.0429375693558492,fBOSC
0.0216975518213618,fBOSC
0.0671273362804094,fBOSC
0.0101182416256775,fBOSC
0.0362647938033494,fBOSC
0.0730527798319796,fBOSC
0.0403336820699961,fBOSC
0.0386442319465307,fBOSC
0.0245428732750187,fBOSC
0.0562659240178036,fBOSC
0.0337117661887549,fBOSC
0.00290498127367676,fBOSC
0.0514532421674906,fBOSC
0.0116524306917238,fBOSC
0.0348969026273734,fBOSC
0.00516792707770403,fBOSC
0.130590166226399,fBOSC
0.0345052771760145,fBOSC
0.111110998600129,fBOSC
0.0603848460574616,fBOSC
0.0700451993440432,fBOSC
0.0422685109153575,fBOSC
0.061629871105478,fBOSC
0.0350441765947505,fBOSC
0.0156753144373907,fBOSC
0.000227478055161792,fBOSC
0.00548257029199633,fBOSC
0.033686668559601,fBOSC
0.0314264718456247,fBOSC
0.0201619026572696,fBOSC
0.139739564932327,fBOSC
0.0228032740167553,fBOSC
0.0784056966271608,fBOSC
0.0376181170490327,fBOSC
0.00657546436547972,fBOSC
0.0352519989536681,fBOSC
0.0667538296462614,fBOSC
0.0593878589197017,fBOSC
0.0659287643692942,fBOSC
0.125261135686415,fBOSC
0.0205653334397099,fBOSC
0.0137837427801682,fBOSC
0.00947342634303738,fBOSC
0.0791720938270592,fBOSC
0.0240647727909934,fBOSC
0.0725488966977256,fBOSC
0.105357728885732,fBOSC
0.0142489382299216,fBOSC
0.0627119664032138,fBOSC
0.0819664729707829,fBOSC
0.0630294982505397,fBOSC
0.1101378966372,fBOSC
0.0425931976517241,fBOSC
0.0298151472477479,fBOSC
0.060041907980167,fBOSC
0.160292239448066,fBOSC
0.0120261079330431,fBOSC
0.0617108055773094,fBOSC
0.0245411696141716,fBOSC
0.096883793282676,fBOSC
0.0998454652419869,fBOSC
0.0558489422296056,fBOSC
0.0408814896703094,fBOSC
0.0489525525687761,fBOSC
0.0881522603213921,fBOSC
0.055205696213555,fBOSC
0.0476530369976947,fBOSC
0.0215796188468387,fBOSC
0.0778535937737185,fBOSC
0.089848583181483,fBOSC
0.016145673914816,fBOSC
0.0320294281432612,fBOSC
0.105479553127033,fBOSC
0.0769535230741038,fBOSC
0.0884680885767277,fBOSC
0.00936907492790276,fBOSC
0.00121566771419668,fBOSC
0.00299300069228127,fBOSC
0.0112173013777546,fBOSC
0.0474446590994293,fBOSC
0.0284792426697898,fBOSC
0.0286211701822521,fBOSC
0.00744858604865358,fBOSC
0.117268561386349,fBOSC
0.00965435467434385,fBOSC
0.00265594606110964,fBOSC
0.00952153694484435,fBOSC
0.0391141524945886,fBOSC
0.0320314274074605,fBOSC
0.0639846394146786,fBOSC
0.0153957882067876,fBOSC
0.0253366542680899,fBOSC
0.0143178765659564,fBOSC
0.110332031014756,fBOSC
0.0369073662713994,fBOSC
0.0863691358100847,fBOSC
0.152864066874856,fBOSC
0.00541752655322035,fBOSC
0.0484008592532746,fBOSC
0.0538162569273611,fBOSC
0.0777118069453568,fBOSC
0.0444090528933018,fBOSC
0.0269547306090951,fBOSC
0.0635098969554692,fBOSC
0.0542066658510761,fBOSC
0.054800950002436,fBOSC
0.111195594922281,fBOSC
0.10454065329983,fBOSC
0.0681333839587978,fBOSC
0.0517921272314128,fBOSC
0.0379302374472013,fBOSC
0.00496015552090682,fBOSC
0.0719475878995241,fBOSC
0.0327383123364655,fBOSC
0.0301750384599602,fBOSC
0.0439742958041209,fBOSC
0.00416532732719356,fBOSC
0.118916132169155,fBOSC
0.0795794922545713,fBOSC
0.0885720443910543,fBOSC
0.000653426585602129,fBOSC
0.0112572104226862,fBOSC
0.00706878859148047,fBOSC
0.0302006762327201,fBOSC
0.0719068703311898,fBOSC
0.00251360163383895,fBOSC
0.0274489682210129,fBOSC
0.0324246732932562,fBOSC
0.0352377666297466,fBOSC
0.00843625145289117,fBOSC
0.0922421481737527,fBOSC
0.0478861283471485,fBOSC
0.00251695518941549,fBOSC
0.0555052315434394,fBOSC
0.0134116407981408,fBOSC
0.0139726698209272,fBOSC
0.0903307135709614,fBOSC
0.0425891240898393,fBOSC
0.0305189177217494,fBOSC
0.0151497298369842,fBOSC
0.0990832117835386,fBOSC
0.00561365555399092,fBOSC
0.0349397077426061,fBOSC
0.0694340138313785,fBOSC
0.11398248507638,fBOSC
0.000150383429503082,fBOSC
0.0622237903791929,fBOSC
0.0813433553474185,fBOSC
0.0957193730901817,fBOSC
0.0928290056960202,fBOSC
0.0380950105223043,fBOSC
0.0309602304897895,fBOSC
0.0167170524334605,fBOSC
0.0618247547361941,fBOSC
0.152247306437999,fBOSC
0.0251195433872903,fBOSC
0.0345243293415454,fBOSC
0.119700909462003,fBOSC
0.0621772798145099,fBOSC
0.0286319954144609,fBOSC
0.175127911318851,fBOSC
0.00527107782255578,fBOSC
0.00584174112028044,fBOSC
0.0530849328813269,fBOSC
0.0203188201455746,fBOSC
0.00280350573572772,fBOSC
1.51361144958716e-05,fBOSC
0.0099306742520532,fBOSC
0.059351191885986,fBOSC
0.0361342982966714,fBOSC
0.0240481485197983,fBOSC
0.0435125861056648,fBOSC
0.00363967959731131,fBOSC
0.117572291057438,fBOSC
0.041845495886655,fBOSC
0.0507919558438237,fBOSC
0.104970826055098,fBOSC
0.0469811612150564,fBOSC
0.0300977564018741,fBOSC
0.0428060177429374,fBOSC
0.230985228706106,fBOSC
0.0572739517860075,fBOSC
0.0164513224725,fBOSC
0.0115558639200877,fBOSC
0.103741909767883,fBOSC
0.00175795544456966,fBOSC
0.0428090096527314,fBOSC
0.0292070019679907,fBOSC
0.151505915080272,fBOSC
0.0434593935646507,fBOSC
0.0280101246252041,fBOSC
0.00227035338877166,fBOSC
0.0508898815990895,fBOSC
0.1070672089874,fBOSC
0.0230794410006118,fBOSC
0.0292535747411589,fBOSC
0.0107746926992842,fBOSC
0.0330038049874935,fBOSC
0.0303355846004896,fBOSC
0.0147522539016615,fBOSC
0.0249969906383326,fBOSC
0.00981371259420363,fBOSC
0.00342856361399732,fBOSC
0.0330779472632961,fBOSC
0.0513430498161261,fBOSC
0.0377397592847208,fBOSC
0.104238324981206,fBOSC
0.0356321365940163,fBOSC
0.0169549944642375,fBOSC
0.125417866529994,fBOSC
0.00996107154870995,fBOSC
0.0207122753913381,fBOSC
0.060511271865627,fBOSC
0.160546248109888,fBOSC
0.0353885673194509,fBOSC
0.0281260741367436,fBOSC
0.042055399480076,fBOSC
0.0285767757401529,fBOSC
0.0660048374940163,fBOSC
0.049947019584307,fBOSC
0.114349228685846,fBOSC
0.0296135848106385,fBOSC
0.008992149962634,fBOSC
0.0298645091899403,fBOSC
0.0750418430587431,fBOSC
0.0160704821632713,fBOSC
0.0379638140690592,fBOSC
0.00336206251958647,fBOSC
0.0423882338372878,fBOSC
0.0636456451050611,fBOSC
0.0515505043352013,fBOSC
0.0186060293456637,fBOSC
0.00436028735873219,fBOSC
0.0863453467740587,fBOSC
0.0223586430370985,fBOSC
0.0271701287527718,fBOSC
0.0214348785960323,fBOSC
0.00086035897374105,fBOSC
0.0829163520144437,fBOSC
0.0189140401134868,fBOSC
0.0340827375792499,fBOSC
0.0220741477026935,fBOSC
0.0342116554505053,fBOSC
0.0343825120252476,fBOSC
0.0370307509832365,fBOSC
0.012525223120225,fBOSC
0.0765124715577536,fBOSC
0.00313563962797947,fBOSC
0.0463010864165061,fBOSC
0.0189266736168824,fBOSC
0.000613786950055182,fBOSC
0.0418546091053451,fBOSC
0.021133474896915,fBOSC
0.0814248422120381,fBOSC
0.0158893188338401,fBOSC
0.00503789794722595,fBOSC
0.00450329023593474,fBOSC
0.00467800377852956,fBOSC
0.0319783718132209,fBOSC
0.0317369650826536,fBOSC
0.0103805335908699,fBOSC
0.00356003269033912,fBOSC
0.0331263785203288,fBOSC
0.00686074314710828,fBOSC
0.0286456261444135,fBOSC
0.0840161895420337,fBOSC
0.000998450622488761,fBOSC
0.0287424986355038,fBOSC
0.0457285660903869,fBOSC
0.0664133580752376,fBOSC
0.0511904406270033,fBOSC
0.0261100061368147,fBOSC
0.0459769745233446,fBOSC
0.0817306578726177,fBOSC
0.0612820132661327,fBOSC
0.0268185783441782,fBOSC
0.0121227366975404,fBOSC
0.193554571326219,fBOSC
0.0532826893206223,fBOSC
0.0788221777913322,fBOSC
0.0825949075577778,fBOSC
0.114867981191528,fBOSC
0.0438914259305627,fBOSC
0.0420489896856722,fBOSC
0.0323213994954175,fBOSC
0.0391393362744772,fBOSC
0.0463177350476006,fBOSC
0.00244043755680935,fBOSC
0.0732411463943349,fBOSC
0.0368810029071224,fBOSC
0.117106426159112,fBOSC
0.0114303933808833,fBOSC
0.0318331639414445,fBOSC
0.0341651210464108,fBOSC
0.00603757922763567,fBOSC
0.0115781029692054,fBOSC
0.0304405576991581,fBOSC
0.036832538233328,fBOSC
0.027519437905314,fBOSC
0.0142326889793993,fBOSC
0.0972223844157933,fBOSC
0.0763167920884449,fBOSC
0.047414176748261,fBOSC
0.0128701463614895,fBOSC
0.0410643627412682,fBOSC
0.0855670684736616,fBOSC
0.0571592672328758,fBOSC
0.0280281868442999,fBOSC
0.00210634258667191,fBOSC
0.0169727392403313,fBOSC
0.0139424876205253,fBOSC
0.0360675640331562,fBOSC
0.0156876266928298,fBOSC
0.0078986227978303,fBOSC
0.00878865746202014,fBOSC
0.000136961031515195,fBOSC
0.0350299857027315,fBOSC
0.0457959749575248,fBOSC
0.00275464512986487,fBOSC
0.0652106168043034,fBOSC
0.00865329227036771,fBOSC
0.0132713324806281,fBOSC
0.0261685561632567,fBOSC
0.0690330202769072,fBOSC
0.0016421284121756,fBOSC
0.0417176481171247,fBOSC
0.015138384471487,fBOSC
0.0649885507002134,fBOSC
0.117416977834076,fBOSC
0.0522357452744959,fBOSC
0.0103206240185889,fBOSC
0.0438778874448168,fBOSC
0.0319872418889253,fBOSC
0.0421009173964506,fBOSC
0.0879488046920034,fBOSC
