RMSE,fit_method
0.0231215489087449,eBOSC
0.0360187725913735,eBOSC
0.078883236705024,eBOSC
0.0114923448402925,eBOSC
0.0515678645452416,eBOSC
0.0249886008996038,eBOSC
0.0748387671283302,eBOSC
0.127267194262193,eBOSC
0.0423855288463791,eBOSC
0.0201708404467057,eBOSC
0.0340276710167,eBOSC
0.0418374583170422,eBOSC
0.0322507009683337,eBOSC
0.0977990211201202,eBOSC
0.0340171871351752,fBOSC
0.0214197565720433,fBOSC
0.0683685635733022,fBOSC
0.0547099932659668,fBOSC
0.0624195709545405,fBOSC
0.0106563476193001,fBOSC
0.0646234714264653,fBOSC
0.077391269869013,fBOSC
0.00404810119678956,fBOSC
0.0186362914659094,fBOSC
0.0864179951758203,fBOSC
0.00362788054733141,fBOSC
0.00442873298045365,fBOSC
0.0273405499977972,fBOSC
0.0246884132630142,fBOSC
0.00114218226814706,fBOSC
0.0100386733441595,fBOSC
0.0145366899949346,fBOSC
0.0179185373557496,fBOSC
0.0536561310079019,fBOSC
0.0406434699612659,fBOSC
0.0398265178958804,fBOSC
0.0540738195015464,fBOSC
0.135412847136813,fBOSC
0.108079932560557,fBOSC
0.0236122278262095,fBOSC
0.0280365885006901,fBOSC
0.026420885976313,fBOSC
0.0197357280061686,fBOSC
0.0093646656553885,fBOSC
0.0178195361762598,fBOSC
0.14629487279112,fBOSC
0.0864799115874084,fBOSC
0.0581281308783958,fBOSC
0.039055298408405,fBOSC
0.0563570670891751,fBOSC
0.0793890460433166,fBOSC
0.158970579881583,fBOSC
0.0814096021694799,fBOSC
0.0244888932321403,fBOSC
0.0459770965284307,fBOSC
0.12353452850168,fBOSC
0.0495841525966291,fBOSC
0.0457201190858041,fBOSC
0.00136611763066004,fBOSC
0.00557907584164262,fBOSC
0.0193845563466012,fBOSC
0.0643244046151831,fBOSC
0.0495555543019416,fBOSC
0.00349198352170923,fBOSC
0.00743988499198027,fBOSC
0.0903474768201894,fBOSC
0.057391690370322,fBOSC
0.0959477089158302,fBOSC
0.0655986274426798,fBOSC
0.0513475603140195,fBOSC
0.00832642066923468,fBOSC
0.00287704319223112,fBOSC
0.0514295254751387,fBOSC
0.0749828788323346,fBOSC
0.0518935679567977,fBOSC
0.0427269584540768,fBOSC
0.0622766489561663,fBOSC
0.00851880247716629,fBOSC
0.0344429559428387,fBOSC
0.079963062381976,fBOSC
0.0234232355511267,fBOSC
0.0262073869783165,fBOSC
0.170285419701059,fBOSC
0.0271692320137427,fBOSC
0.0193858460307949,fBOSC
0.0640939379927006,fBOSC
0.00141855704167612,fBOSC
0.0255580902644176,fBOSC
0.0749672816785073,fBOSC
0.0151065194952433,fBOSC
0.0495777101296645,fBOSC
0.0420871349430607,fBOSC
0.0492793765913856,fBOSC
0.0646824203307406,fBOSC
0.00531898851736806,fBOSC
0.0800759318709531,fBOSC
0.059624176299995,fBOSC
0.0583066307709172,fBOSC
0.0705676336717515,fBOSC
0.055787304399241,fBOSC
0.0131348353075301,fBOSC
0.136566179166209,fBOSC
0.0303134058171862,fBOSC
0.0103565271107949,fBOSC
0.102521036347002,fBOSC
0.0490875845332193,fBOSC
0.00458678892550059,fBOSC
0.0140190170756904,fBOSC
0.0369654414963707,fBOSC
0.030722004574283,fBOSC
0.039250891841717,fBOSC
0.0302576006680496,fBOSC
0.00508598574621074,fBOSC
0.0796873484034128,fBOSC
0.000218051135525655,fBOSC
0.00205815080513963,fBOSC
0.00877695197217521,fBOSC
0.102147807815856,fBOSC
0.0715299159699767,fBOSC
0.022856413538573,fBOSC
0.0303012347404233,fBOSC
0.0957685717690909,fBOSC
0.0102194735441081,fBOSC
0.0156401970836491,fBOSC
0.0418897178186395,fBOSC
0.0292075545122161,fBOSC
0.0138813222944387,fBOSC
0.020379083008606,fBOSC
0.0821456828245409,fBOSC
0.0284774244886313,fBOSC
0.0542182428269555,fBOSC
0.0282028389000919,fBOSC
0.057235072479709,fBOSC
0.069031356720097,fBOSC
0.0307627199182168,fBOSC
0.098044772822578,fBOSC
0.00695725071312264,fBOSC
0.0574119456401795,fBOSC
0.0440017738314385,fBOSC
0.0535033075603274,fBOSC
0.00616040400268648,fBOSC
0.0467846282488773,fBOSC
0.0224081875708789,fBOSC
0.0841342084932722,fBOSC
0.0294441519559293,fBOSC
0.203038112818624,fBOSC
0.0826653316501174,fBOSC
0.00799978715841299,fBOSC
0.0768027140276829,fBOSC
0.0667511252136298,fBOSC
0.0616218380747815,fBOSC
0.160194864922725,fBOSC
0.0336113409981266,fBOSC
0.00227835507438392,fBOSC
0.0760075752507669,fBOSC
0.000171773293321002,fBOSC
0.00877996414923655,fBOSC
0.0625734849815523,fBOSC
0.0428245560012529,fBOSC
0.0159067565209902,fBOSC
0.0452217897522501,fBOSC
0.0686216671087019,fBOSC
0.0414916300315449,fBOSC
0.0495787173742102,fBOSC
0.0457917014012371,fBOSC
0.0612828064214191,fBOSC
0.0419497737107855,fBOSC
0.0299401225140682,fBOSC
0.00846220801982529,fBOSC
0.0450376669626134,fBOSC
0.00400891407706821,fBOSC
0.0515143080944263,fBOSC
0.0199605509478774,fBOSC
0.052367309175495,fBOSC
0.13621142400715,fBOSC
0.0324802805665585,fBOSC
0.0182796352976135,fBOSC
0.00747082996333985,fBOSC
0.0524362056999425,fBOSC
0.0442961772216071,fBOSC
0.0230561596871197,fBOSC
0.0657687284146515,fBOSC
0.00875963375991964,fBOSC
0.0376234016691072,fBOSC
0.0744113876977375,fBOSC
0.0416922899357539,fBOSC
0.0400028398122886,fBOSC
0.0259014811407766,fBOSC
0.0576245318835615,fBOSC
0.0350703740545127,fBOSC
0.00426358913943462,fBOSC
0.0500946343017327,fBOSC
0.010293822825966,fBOSC
0.0335382947616155,fBOSC
0.00652653494346189,fBOSC
0.131948774092157,fBOSC
0.0331466693102566,fBOSC
0.112469606465887,fBOSC
0.0617434539232195,fBOSC
0.071403807209801,fBOSC
0.0436271187811154,fBOSC
0.0629884789712358,fBOSC
0.0364027844605083,fBOSC
0.0170339223031486,fBOSC
0.00158608592091965,fBOSC
0.00684117815775419,fBOSC
0.0323280606938431,fBOSC
0.0327850797113826,fBOSC
0.0188032947915118,fBOSC
0.141098172798085,fBOSC
0.0214446661509974,fBOSC
0.0797643044929187,fBOSC
0.0362595091832749,fBOSC
0.00521685649972186,fBOSC
0.0338933910879102,fBOSC
0.0681124375120193,fBOSC
0.0607464667854595,fBOSC
0.0645701565035363,fBOSC
0.126619743552173,fBOSC
0.019206725573952,fBOSC
0.0124251349144103,fBOSC
0.00811481847727952,fBOSC
0.080530701692817,fBOSC
0.0227061649252355,fBOSC
0.0739075045634835,fBOSC
0.10671633675149,fBOSC
0.0128903303641637,fBOSC
0.0640705742689717,fBOSC
0.0806078651050251,fBOSC
0.0616708903847819,fBOSC
0.111496504502958,fBOSC
0.0439518055174819,fBOSC
0.0311737551135057,fBOSC
0.0614005158459248,fBOSC
0.161650847313823,fBOSC
0.013384715798801,fBOSC
0.0630694134430673,fBOSC
0.0258997774799295,fBOSC
0.0982424011484339,fBOSC
0.101204073107745,fBOSC
0.0544903343638477,fBOSC
0.0395228818045516,fBOSC
0.050311160434534,fBOSC
0.08951086818715,fBOSC
0.0565643040793128,fBOSC
0.0462944291319368,fBOSC
0.0202210109810809,fBOSC
0.0764949859079607,fBOSC
0.0884899753157251,fBOSC
0.0175042817805739,fBOSC
0.0306708202775033,fBOSC
0.106838160992791,fBOSC
0.075594915208346,fBOSC
0.0871094807109698,fBOSC
0.0107276827936606,fBOSC
0.00257427557995454,fBOSC
0.00435160855803913,fBOSC
0.0098586935119967,fBOSC
0.0488032669651871,fBOSC
0.0298378505355476,fBOSC
0.02997977804801,fBOSC
0.00880719391441144,fBOSC
0.118627169252107,fBOSC
0.00829574680858599,fBOSC
0.0040145539268675,fBOSC
0.00816292907908649,fBOSC
0.0377555446288307,fBOSC
0.0333900352732184,fBOSC
0.0653432472804365,fBOSC
0.0167543960725455,fBOSC
0.0239780464023321,fBOSC
0.0129592687001985,fBOSC
0.111690638880514,fBOSC
0.0382659741371572,fBOSC
0.0850105279443268,fBOSC
0.154222674740613,fBOSC
0.00677613441897821,fBOSC
0.0497594671190324,fBOSC
0.0551748647931189,fBOSC
0.0763531990795989,fBOSC
0.0457676607590597,fBOSC
0.0283133384748529,fBOSC
0.0648685048212271,fBOSC
0.0528480579853183,fBOSC
0.0534423421366782,fBOSC
0.112554202788039,fBOSC
0.105899261165588,fBOSC
0.0667747760930399,fBOSC
0.0504335193656549,fBOSC
0.0365716295814434,fBOSC
0.00631876338666468,fBOSC
0.0733061957652819,fBOSC
0.0340969202022234,fBOSC
0.0315336463257181,fBOSC
0.042615687938363,fBOSC
0.00552393519295142,fBOSC
0.120274740034913,fBOSC
0.0782208843888135,fBOSC
0.0872134365252965,fBOSC
0.000705181280155731,fBOSC
0.00989860255692832,fBOSC
0.00842739645723833,fBOSC
0.031559284098478,fBOSC
0.0705482624654319,fBOSC
0.00115499376808109,fBOSC
0.0260903603552551,fBOSC
0.0337832811590141,fBOSC
0.0365963744955045,fBOSC
0.00979485931864903,fBOSC
0.0936007560395106,fBOSC
0.0465275204813907,fBOSC
0.00115834732365763,fBOSC
0.0541466236776816,fBOSC
0.012053032932383,fBOSC
0.0153312776866851,fBOSC
0.0916893214367193,fBOSC
0.0439477319555972,fBOSC
0.0318775255875072,fBOSC
0.0165083377027421,fBOSC
0.0977246039177808,fBOSC
0.00425504768823306,fBOSC
0.0362983156083639,fBOSC
0.0707926216971363,fBOSC
0.115341092942138,fBOSC
0.00150899129526094,fBOSC
0.0608651825134351,fBOSC
0.0827019632131764,fBOSC
0.0970779809559396,fBOSC
0.0941876135617781,fBOSC
0.0367364026565465,fBOSC
0.0296016226240317,fBOSC
0.0180756602992183,fBOSC
0.0604661468704362,fBOSC
0.153605914303757,fBOSC
0.0237609355215325,fBOSC
0.0331657214757875,fBOSC
0.118342301596245,fBOSC
0.0608186719487521,fBOSC
0.0272733875487031,fBOSC
0.176486519184609,fBOSC
0.00662968568831364,fBOSC
0.00448313325452258,fBOSC
0.051726325015569,fBOSC
0.0189602122798167,fBOSC
0.00144489786996986,fBOSC
0.00137374398025373,fBOSC
0.0112892821178111,fBOSC
0.0607097997517439,fBOSC
0.0374929061624292,fBOSC
0.0226895406540404,fBOSC
0.0448711939714227,fBOSC
0.00499828746306917,fBOSC
0.116213683191681,fBOSC
0.0404868880208971,fBOSC
0.0521505637095815,fBOSC
0.106329433920856,fBOSC
0.0456225533492985,fBOSC
0.031456364267632,fBOSC
0.0414474098771796,fBOSC
0.232343836571864,fBOSC
0.0559153439202496,fBOSC
0.0150927146067421,fBOSC
0.0129144717858455,fBOSC
0.105100517633641,fBOSC
0.000399347578811795,fBOSC
0.0441676175184893,fBOSC
0.0278483941022328,fBOSC
0.152864522946029,fBOSC
0.0448180014304086,fBOSC
0.0266515167594462,fBOSC
0.0009117455230138,fBOSC
0.0495312737333316,fBOSC
0.108425816853158,fBOSC
0.0217208331348539,fBOSC
0.0306121826069167,fBOSC
0.00941608483352633,fBOSC
0.0343624128532514,fBOSC
0.0289769767347318,fBOSC
0.0133936460359036,fBOSC
0.0236383827725747,fBOSC
0.0111723204599615,fBOSC
0.00478717147975518,fBOSC
0.0344365551290539,fBOSC
0.0499844419503682,fBOSC
0.0390983671504787,fBOSC
0.105596932846964,fBOSC
0.0342735287282584,fBOSC
0.0155963865984796,fBOSC
0.124059258664237,fBOSC
0.0086024636829521,fBOSC
0.0193536675255802,fBOSC
0.0618698797313848,fBOSC
0.161904855975646,fBOSC
0.0367471751852088,fBOSC
0.0294846820025015,fBOSC
0.0406967916143182,fBOSC
0.0299353836059108,fBOSC
0.0673634453597741,fBOSC
0.0513056274500649,fBOSC
0.115707836551603,fBOSC
0.0309721926763964,fBOSC
0.00763354209687614,fBOSC
0.0285059013241824,fBOSC
0.0736832351929852,fBOSC
0.0147118742975134,fBOSC
0.0366052062033013,fBOSC
0.00472067038534433,fBOSC
0.0437468417030457,fBOSC
0.065004252970819,fBOSC
0.0529091122009592,fBOSC
0.0172474214799058,fBOSC
0.00300167949297433,fBOSC
0.0849867389083008,fBOSC
0.0237172509028564,fBOSC
0.0285287366185297,fBOSC
0.0200762707302744,fBOSC
0.00049824889201681,fBOSC
0.0842749598802016,fBOSC
0.0175554322477289,fBOSC
0.0354413454450077,fBOSC
0.0234327555684514,fBOSC
0.0328530475847474,fBOSC
0.0330239041594897,fBOSC
0.0383893588489943,fBOSC
0.0111666152544672,fBOSC
0.0778710794235115,fBOSC
0.00449424749373733,fBOSC
0.0449424785507483,fBOSC
0.0202852814826403,fBOSC
0.000744820915702678,fBOSC
0.0404960012395872,fBOSC
0.0197748670311572,fBOSC
0.0827834500777959,fBOSC
0.0145307109680822,fBOSC
0.00367929008146809,fBOSC
0.0058618981016926,fBOSC
0.0033193959127717,fBOSC
0.030619763947463,fBOSC
0.0303783572168958,fBOSC
0.00902192572511201,fBOSC
0.00220142482458126,fBOSC
0.031767770654571,fBOSC
0.00550213528135042,fBOSC
0.0272870182786556,fBOSC
0.0826575816762758,fBOSC
0.00235705848824662,fBOSC
0.0301011065012616,fBOSC
0.0443699582246291,fBOSC
0.0650547502094797,fBOSC
0.0525490484927611,fBOSC
0.0274686140025726,fBOSC
0.0446183666575868,fBOSC
0.0830892657383756,fBOSC
0.0599234054003749,fBOSC
0.0254599704784203,fBOSC
0.0134813445632982,fBOSC
0.194913179191976,fBOSC
0.0519240814548644,fBOSC
0.0801807856570901,fBOSC
0.0812362996920199,fBOSC
0.116226589057286,fBOSC
0.0452500337963205,fBOSC
0.0434075975514301,fBOSC
0.0309627916296596,fBOSC
0.0377807284087193,fBOSC
0.0449591271818427,fBOSC
0.00379904542256721,fBOSC
0.0718825385285771,fBOSC
0.0382396107728803,fBOSC
0.115747818293354,fBOSC
0.0127890012466412,fBOSC
0.0304745560756866,fBOSC
0.0355237289121687,fBOSC
0.00739618709339353,fBOSC
0.0129367108349633,fBOSC
0.031799165564916,fBOSC
0.0354739303675701,fBOSC
0.0288780457710719,fBOSC
0.0128740811136415,fBOSC
0.0985809922815511,fBOSC
0.0749581842226871,fBOSC
0.0460555688825031,fBOSC
0.0142287542272474,fBOSC
0.0424229706070261,fBOSC
0.0869256763394194,fBOSC
0.0558006593671179,fBOSC
0.0293867947100578,fBOSC
0.000747734720914051,fBOSC
0.0183313471060891,fBOSC
0.0153010954862831,fBOSC
0.0374261718989141,fBOSC
0.014329018827072,fBOSC
0.00654001493207245,fBOSC
0.010147265327778,fBOSC
0.00122164683424266,fBOSC
0.0363885935684893,fBOSC
0.0471545828232827,fBOSC
0.00411325299562273,fBOSC
0.0665692246700612,fBOSC
0.0100119001361256,fBOSC
0.014629940346386,fBOSC
0.0275271640290145,fBOSC
0.0703916281426651,fBOSC
0.00300073627793346,fBOSC
0.0430762559828826,fBOSC
0.0164969923372448,fBOSC
0.0663471585659712,fBOSC
0.118775585699834,fBOSC
0.050877137408738,fBOSC
0.0116792318843467,fBOSC
0.042519279579059,fBOSC
0.0333458497546832,fBOSC
0.0407423095306927,fBOSC
0.0893074125577612,fBOSC
